#{"t_start": 1773118834.022392, "env_id": "None"}
r,l,t
0.033243,1,1.202741
0.008625,1,1.323688
0.142822,1,1.422169
0.006744,1,1.489
0.087494,1,1.560082
0.126405,1,1.619645
0.229989,1,1.693462
0.082381,1,1.756929
0.481195,1,1.800186
0.870706,1,1.888423
0.118093,1,1.939302
0.121404,1,1.984745
0.061989,1,2.038875
27.181924,1,2.109853
0.037266,1,2.205775
6.4908,1,2.251797
0.114586,1,2.307365
0.347011,1,2.369148
32.067748,1,2.43165
0.324591,1,2.491735
0.005523,1,2.565122
0.011559,1,2.630865
0.066927,1,2.688826
0.37039,1,2.722253
0.428595,1,2.806381
0.139418,1,2.874439
6.597562,1,2.918801
0.577078,1,2.973451
0.256016,1,3.036798
0.202276,1,3.102316
0.164355,1,3.139189
0.016776,1,3.189699
0.110284,1,3.2576
0.024721,1,3.313824
0.015787,1,3.365812
0.007141,1,3.440059
1.989247,1,3.512037
0.070037,1,3.565522
0.203392,1,3.605843
0.079438,1,3.663329
27.775366,1,3.70772
59.792059,1,3.774952
20.072071,1,3.816312
0.57324,1,3.877072
0.162971,1,3.931331
0.002311,1,4.04019
5.54158,1,4.134571
0.017864,1,4.193073
0.059435,1,4.234556
0.421911,1,4.272763
0.239397,1,4.332678
0.097709,1,4.401106
0.023856,1,4.459779
3.369198,1,4.556827
0.027954,1,4.668153
0.044925,1,4.768523
0.004645,1,4.840954
0.02572,1,4.885017
4.802672,1,4.970048
92.529095,1,5.017364
0.262855,1,5.097618
2.353172,1,5.199073
0.03058,1,5.254819
1.382499,1,5.347362
6.837861,1,5.407763
0.127821,1,5.456616
0.036989,1,5.53815
0.091102,1,5.599194
0.302281,1,5.666685
0.008781,1,5.747309
0.557178,1,5.786432
0.313164,1,5.836344
0.00721,1,5.952244
0.930591,1,6.013189
0.031152,1,6.070994
0.006011,1,6.143771
2.110445,1,6.199536
0.019155,1,6.236399
0.006433,1,6.309255
0.372878,1,6.378941
0.240019,1,6.422869
0.251306,1,6.485362
2.681237,1,6.550754
5.974615,1,6.608842
0.504116,1,6.691205
0.190225,1,6.764354
5.217262,1,6.805644
0.040922,1,6.872698
76.023841,1,6.917955
0.380534,1,6.971442
0.005695,1,7.015502
0.143919,1,7.073769
0.460585,1,7.152936
0.025205,1,7.207901
3.794168,1,7.269393
0.802716,1,7.31511
0.144624,1,7.370421
4.117371,1,7.424616
0.170802,1,7.516705
3.553242,1,7.564513
0.165008,1,7.632075
0.16033,1,7.781362
2.352932,1,7.858131
0.028775,1,7.9961
0.222087,1,8.049152
1.777344,1,8.124867
0.049309,1,8.180599
2.130503,1,8.276176
0.098606,1,8.347476
0.117517,1,8.384866
0.396911,1,8.45894
4.356409,1,8.513004
2.850973,1,8.586833
0.302622,1,8.63333
2.688153,1,8.689175
2.972915,1,8.762768
0.01316,1,8.834782
0.055238,1,8.87547
0.014363,1,8.960408
0.062576,1,9.00893
0.071624,1,9.060343
0.025437,1,9.129568
4.695709,1,9.198403
45.840189,1,9.261968
0.014869,1,9.334446
3.075395,1,9.385274
0.210033,1,9.424034
0.007681,1,9.508917
21.596323,1,9.579304
0.398282,1,9.665222
0.19526,1,9.727347
0.121598,1,9.779645
40.090768,1,9.834966
4.975568,1,9.927919
0.141992,1,10.029565
0.431515,1,10.072821
0.509155,1,10.156715
0.206808,1,10.227144
0.212163,1,10.295463
0.965775,1,10.35819
0.033366,1,10.423868
1.882068,1,10.47301
31.106322,1,10.53082
0.116608,1,10.595104
85.550755,1,10.654408
0.07506,1,10.726727
0.00473,1,10.778202
51.719566,1,10.84229
5.236922,1,10.897419
0.367424,1,10.955018
0.048537,1,10.9874
0.042811,1,11.038072
0.050556,1,11.088394
0.551747,1,11.15252
0.005842,1,11.22125
0.012282,1,11.273707
0.053635,1,11.351805
4.430699,1,11.398452
0.057086,1,11.451717
0.020561,1,11.502612
5.895569,1,11.559872
6.313111,1,11.621176
0.234587,1,11.728262
0.278093,1,11.763485
0.32477,1,11.834376
3.949966,1,11.901523
0.986374,1,11.958007
0.068311,1,12.025325
28.168029,1,12.06969
4.97375,1,12.155887
0.097784,1,12.241772
0.04099,1,12.303472
0.353842,1,12.378697
24.660538,1,12.442601
2.635471,1,12.51091
0.093963,1,12.575418
6.765391,1,12.63491
0.009704,1,12.706236
1.154738,1,12.771523
0.349468,1,12.832124
2.15287,1,12.886513
0.068708,1,12.932251
0.017018,1,12.990514
3.505589,1,13.062161
7.148481,1,13.106851
0.01533,1,13.173651
0.041276,1,13.210788
0.966175,1,13.282223
0.012901,1,13.341549
0.005346,1,13.400465
0.322207,1,13.452567
0.038029,1,13.526711
20.538598,1,13.577237
2.953225,1,13.645728
5.689343,1,13.687348
0.020532,1,13.753683
0.354992,1,13.825252
0.1758,1,13.891193
49.551074,1,13.941067
4.48867,1,13.99332
0.263858,1,14.034549
0.052195,1,14.102205
