#{"t_start": 1773433832.776671, "env_id": "None"}
r,l,t
6.963656,1,2.521046
6.262674,1,2.57831
5.356906,1,2.713251
6.37775,1,2.887823
1.441842,1,2.937992
2.369294,1,3.038506
7.058116,1,3.174569
2.305237,1,3.240088
6.694358,1,3.426151
7.181383,1,3.520999
1.49938,1,3.602777
7.999869,1,3.761391
3.96425,1,3.856113
1.29847,1,3.959638
1.918852,1,4.048604
5.87921,1,4.216727
6.108776,1,4.34597
2.794317,1,4.452465
6.339479,1,4.5535
2.937758,1,4.657707
5.851395,1,4.869948
7.968236,1,4.984423
2.56793,1,5.073687
7.149182,1,5.235281
2.298724,1,5.359317
3.78264,1,5.435502
7.030889,1,5.607022
7.88898,1,5.695182
2.462513,1,5.779948
2.475697,1,5.905199
7.075684,1,6.07344
6.553557,1,6.242454
4.256705,1,6.281352
1.966612,1,6.410969
20.22097,1,6.579974
7.920576,1,6.714144
23.439428,1,6.793895
7.191056,1,6.961729
8.265239,1,7.097028
7.074972,1,7.194516
5.963612,1,7.31386
0.983379,1,7.389177
2.34356,1,7.555564
6.871714,1,7.681203
3.761084,1,7.754175
5.609581,1,7.927001
1.429944,1,7.997237
6.678817,1,8.154809
3.565881,1,8.221498
40.787745,1,8.362061
5.83538,1,8.497919
6.030474,1,8.644116
25.118346,1,8.76152
1.421066,1,8.821664
3.99604,1,9.031582
1.58337,1,9.103681
6.395921,1,9.287615
7.137696,1,9.319762
7.663555,1,9.479405
7.521709,1,9.616055
8.254327,1,9.727985
5.572273,1,9.813091
6.685873,1,9.939954
3.578467,1,10.016548
6.963685,1,10.191312
3.61879,1,10.329132
6.896727,1,10.455177
1.396009,1,10.523249
6.500408,1,10.664657
4.210621,1,10.722653
6.430291,1,10.922523
5.52641,1,11.049066
32.84656,1,11.147988
3.949815,1,11.293097
2.32646,1,11.328697
26.927998,1,11.507171
3.323724,1,11.587666
6.347863,1,11.76492
5.383427,1,11.900218
6.440684,1,11.983818
2.54296,1,12.071015
28.659678,1,12.231944
6.006973,1,12.336297
8.10057,1,12.483011
6.655208,1,12.585531
24.963777,1,12.692223
4.677182,1,12.823493
5.819159,1,12.938387
0.656153,1,13.043843
23.733848,1,13.182727
4.814867,1,13.292531
6.991414,1,13.421705
4.024512,1,13.551111
5.94881,1,13.656671
7.797139,1,13.756365
1.994787,1,13.863379
7.599369,1,14.044277
6.40481,1,14.110464
4.814883,1,14.280164
2.163213,1,14.391674
7.83327,1,14.497867
5.800591,1,14.657134
2.853862,1,14.71897
7.875383,1,14.880063
46.634874,1,14.961809
6.424837,1,15.103487
7.547053,1,15.2083
4.328411,1,15.328353
6.133167,1,15.391592
8.030735,1,15.528937
8.492589,1,15.710187
2.902743,1,15.759583
42.273193,1,15.92945
30.705724,1,16.079432
6.847878,1,16.143253
5.206323,1,16.248606
6.100501,1,16.417188
3.390431,1,16.549684
6.910284,1,16.637833
1.413967,1,16.795308
4.460803,1,16.958918
1.924596,1,16.991501
2.695153,1,17.117184
1.489829,1,17.251951
7.14948,1,17.463383
2.025186,1,17.498539
7.012506,1,17.672374
6.050385,1,17.837389
0.822664,1,17.880396
21.048072,1,18.044896
5.772994,1,18.115349
7.172378,1,18.265927
6.878874,1,18.437618
3.072204,1,18.494837
2.939953,1,18.587528
24.079046,1,18.750547
6.185513,1,18.861734
5.365042,1,19.00222
5.434022,1,19.112718
5.717671,1,19.226069
5.637458,1,19.367706
4.656674,1,19.479594
3.20128,1,19.541809
57.066171,1,19.671378
4.984365,1,19.808641
4.970102,1,19.94111
6.431454,1,20.036149
3.644604,1,20.161505
44.793,1,20.317634
4.871015,1,20.348236
1.576465,1,20.459845
6.780521,1,20.657462
7.881875,1,20.744053
6.232155,1,20.892834
6.395287,1,20.975887
6.997942,1,21.095607
7.275388,1,21.239088
6.078225,1,21.355713
1.501561,1,21.444781
3.421983,1,21.559143
2.730559,1,21.702574
7.262114,1,21.814086
7.441558,1,21.93093
2.790804,1,22.040784
20.187612,1,22.198957
1.765522,1,22.288143
6.298205,1,22.430287
6.754463,1,22.55261
6.142208,1,22.622868
8.3895,1,22.770621
4.150309,1,22.904112
4.228188,1,23.04461
6.393121,1,23.1138
5.998582,1,23.287707
21.679407,1,23.394814
4.5934,1,23.553143
4.544149,1,23.643569
3.591812,1,23.740676
6.986972,1,23.913224
7.613475,1,23.986101
3.700292,1,24.106658
7.582496,1,24.214093
1.566513,1,24.323226
20.499034,1,24.477366
6.147051,1,24.616689
5.467258,1,24.760709
24.354019,1,24.839919
0.748181,1,24.937316
1.344928,1,25.107191
5.428489,1,25.231588
7.725594,1,25.359454
26.682229,1,25.504849
40.749606,1,25.581873
1.109423,1,25.670106
7.030434,1,25.846561
1.381944,1,25.891568
5.520641,1,26.050658
1.057492,1,26.183122
5.757588,1,26.330527
7.745778,1,26.467176
7.404101,1,26.576219
4.285061,1,26.650369
6.611177,1,26.755593
6.247402,1,26.909725
5.166029,1,27.027143
5.719069,1,27.151059
6.972871,1,27.27108
6.2179,1,27.437892
5.104302,1,27.525935
8.124417,1,27.670992
5.494236,1,27.767723
8.64791,1,27.906261
5.853003,1,28.035258
5.470715,1,28.148517
3.7448,1,28.264288
6.750509,1,28.364292
1.623663,1,28.485325
7.353995,1,28.652155
7.828352,1,28.749037
5.722776,1,28.85059
6.935718,1,28.997281
3.925052,1,29.074911
5.609694,1,29.237609
4.356488,1,29.35285
6.596985,1,29.442966
7.777477,1,29.593453
3.224057,1,29.715505
20.305457,1,29.838442
7.341081,1,30.009372
41.444332,1,30.104444
6.972263,1,30.249164
7.834039,1,30.368328
7.079094,1,30.457373
5.950707,1,30.554503
3.494036,1,30.727017
2.918535,1,30.841316
8.120277,1,30.968724
1.397035,1,31.047354
0.81818,1,31.152613
2.831516,1,31.312685
6.2594,1,31.490435
20.358424,1,31.597075
4.821797,1,31.711922
60.705157,1,31.81324
1.880755,1,31.875278
2.836486,1,32.033929
8.213523,1,32.137253
5.444782,1,32.337676
3.044532,1,32.382474
6.679021,1,32.547978
6.34629,1,32.712689
7.089516,1,32.794931
5.855624,1,32.934303
7.344679,1,33.020554
7.151073,1,33.150466
0.696538,1,33.245735
1.63455,1,33.348606
0.826615,1,33.461878
6.083912,1,33.635322
37.077803,1,33.71783
1.252606,1,33.854926
2.740278,1,33.920689
7.381473,1,34.089537
27.074034,1,34.219778
1.598841,1,34.276237
6.113434,1,34.428117
3.340297,1,34.571632
1.782974,1,34.669468
3.727459,1,34.807553
4.224664,1,34.953814
7.766808,1,35.087652
21.458678,1,35.195139
8.125469,1,35.359329
20.163854,1,35.408581
5.173251,1,35.57438
2.579544,1,35.700502
2.652719,1,35.818915
2.44108,1,35.913129
7.758395,1,36.069163
5.554227,1,36.207035
7.560662,1,36.288182
7.679247,1,36.466555
6.482335,1,36.575618
7.30624,1,36.683396
8.121222,1,36.85771
6.913862,1,36.953333
6.500169,1,37.115183
2.391644,1,37.16383
7.956505,1,37.311236
40.213187,1,37.445453
2.381969,1,37.528939
8.296123,1,37.682098
6.599727,1,37.793629
3.981029,1,37.94462
4.407232,1,38.022144
2.735687,1,38.154642
7.848656,1,38.291986
4.719486,1,38.474747
6.88193,1,38.560851
2.832806,1,38.630547
2.312627,1,38.797207
32.209693,1,38.958576
6.620965,1,39.042441
4.79855,1,39.144252
7.700016,1,39.244888
79.777769,1,39.385387
5.750578,1,39.545561
4.890522,1,39.617343
2.042388,1,39.709871
7.350305,1,39.892365
5.144038,1,40.024679
4.206919,1,40.123821
2.98814,1,40.195375
3.91944,1,40.335949
3.000306,1,40.421541
6.069552,1,40.591362
7.798271,1,40.741361
8.310899,1,40.839773
7.291669,1,40.933423
5.239819,1,41.100478
1.313007,1,41.150662
30.23904,1,41.353822
1.751219,1,41.424602
6.642284,1,41.600664
4.970518,1,41.714641
7.884022,1,41.85471
