#{"t_start": 1773433832.9788463, "env_id": "None"}
r,l,t
5.373011,1,2.255666
2.138011,1,2.389395
1.630698,1,2.523472
6.53021,1,2.649136
1.929668,1,2.741279
1.55947,1,2.860542
2.822688,1,2.980837
8.390244,1,3.092806
1.24815,1,3.167227
22.481195,1,3.271732
42.912696,1,3.444854
1.797639,1,3.538651
1.930335,1,3.641607
6.431639,1,3.785675
21.9166,1,3.897759
1.608381,1,4.001198
4.017653,1,4.150927
3.713462,1,4.270741
6.857817,1,4.397119
1.071093,1,4.468539
6.565833,1,4.655201
7.530965,1,4.732537
8.156566,1,4.896223
7.449183,1,5.042928
6.069468,1,5.195917
4.884772,1,5.311148
6.67077,1,5.354899
25.673359,1,5.51252
1.140547,1,5.569509
7.056922,1,5.668935
5.762612,1,5.845282
8.02766,1,5.990321
4.681526,1,6.081832
7.124787,1,6.228226
7.087219,1,6.406449
5.648601,1,6.488024
5.791661,1,6.670048
5.679673,1,6.735863
3.398334,1,6.83767
1.209886,1,6.979515
6.105323,1,7.089361
7.05605,1,7.239471
3.659233,1,7.388272
0.955818,1,7.456244
1.961343,1,7.583597
6.258846,1,7.687043
6.063589,1,7.83349
5.131086,1,7.923002
7.347449,1,8.029673
0.994689,1,8.161469
2.542227,1,8.286036
8.538991,1,8.448855
6.803685,1,8.509074
5.847995,1,8.703727
7.989715,1,8.815226
7.843897,1,8.943722
6.854175,1,9.094623
5.174323,1,9.169782
7.359709,1,9.257632
6.714014,1,9.377906
3.474413,1,9.476135
7.761433,1,9.647527
7.805068,1,9.766167
3.66494,1,9.825876
6.927672,1,9.9599
7.440962,1,10.112443
59.605533,1,10.232486
5.985583,1,10.298369
7.231483,1,10.483506
8.12291,1,10.586671
6.027129,1,10.729866
2.715882,1,10.766453
1.321124,1,10.88806
1.013274,1,11.027699
8.269351,1,11.207085
4.781434,1,11.263757
51.924442,1,11.389475
6.982764,1,11.557334
7.392606,1,11.683458
55.231415,1,11.792114
20.276564,1,11.898665
8.170739,1,12.048877
7.847702,1,12.177104
7.857424,1,12.240595
5.387083,1,12.400443
7.572029,1,12.551514
71.716442,1,12.622218
5.667577,1,12.713197
4.442914,1,12.894824
5.99192,1,12.996975
7.512311,1,13.100929
5.345035,1,13.181069
5.514433,1,13.320331
8.297405,1,13.48706
6.897957,1,13.593351
8.665556,1,13.709882
5.853806,1,13.850998
1.213362,1,13.92635
5.575902,1,14.071267
5.830442,1,14.188406
0.968512,1,14.275462
2.052902,1,14.422701
4.285766,1,14.539837
6.548339,1,14.674011
4.192472,1,14.80535
4.870855,1,14.891008
3.377981,1,15.047655
6.448728,1,15.107253
4.753784,1,15.276975
22.467765,1,15.365218
0.967524,1,15.482297
5.359648,1,15.583718
1.693925,1,15.692721
7.480896,1,15.849196
5.051622,1,15.994917
5.594114,1,16.058811
4.179387,1,16.222353
5.103348,1,16.278112
7.735225,1,16.454798
5.95278,1,16.544852
87.112423,1,16.71373
8.148055,1,16.850848
5.301406,1,17.002955
6.634757,1,17.141404
4.822727,1,17.211376
7.567009,1,17.352474
8.221931,1,17.471003
5.530291,1,17.613892
4.352181,1,17.690265
7.032845,1,17.798879
24.593586,1,17.949522
8.038524,1,18.055577
6.147616,1,18.213237
8.623989,1,18.326851
49.25745,1,18.41714
5.680068,1,18.573107
8.102211,1,18.661776
1.107898,1,18.752652
2.572935,1,18.85473
6.200421,1,19.05781
1.291527,1,19.16052
6.739563,1,19.282884
7.189835,1,19.381916
5.274262,1,19.522211
1.490155,1,19.588512
1.000914,1,19.684492
6.708253,1,19.844882
24.054579,1,19.938453
8.316491,1,20.02841
