#{"t_start": 1773433834.1385515, "env_id": "None"}
r,l,t
5.722441,1,1.173895
45.592216,1,1.259773
6.892361,1,1.374815
1.328963,1,1.460249
4.401106,1,1.646642
2.171235,1,1.666421
4.445532,1,1.852806
5.88278,1,1.933144
1.581163,1,2.017691
1.819594,1,2.116631
6.656656,1,2.260267
23.46732,1,2.415315
0.940963,1,2.493896
5.977276,1,2.63923
4.907453,1,2.761317
1.023463,1,2.823293
7.64229,1,2.993164
7.102436,1,3.103556
8.424824,1,3.209304
5.815593,1,3.332559
1.753387,1,3.413089
7.948506,1,3.584851
46.680067,1,3.758669
1.505311,1,3.827454
6.05661,1,4.014097
6.898976,1,4.103659
5.201668,1,4.191689
5.46888,1,4.37826
3.480387,1,4.467373
1.131883,1,4.565501
5.274751,1,4.702793
6.828215,1,4.784299
4.769611,1,4.908169
5.850707,1,5.105062
6.81696,1,5.257677
3.713944,1,5.327877
8.460116,1,5.47847
1.573122,1,5.562378
2.714523,1,5.696067
7.366535,1,5.82943
8.321002,1,5.931067
1.444733,1,6.052455
1.372467,1,6.173029
32.660164,1,6.320773
5.293228,1,6.42112
52.459701,1,6.530788
1.903578,1,6.607092
34.169292,1,6.7675
5.380909,1,6.845562
0.817076,1,7.004046
7.003472,1,7.152596
24.778407,1,7.273562
5.317048,1,7.382093
7.369118,1,7.557015
3.157962,1,7.637617
1.647109,1,7.752751
7.159807,1,7.922802
1.786328,1,7.998524
3.161084,1,8.127706
1.574454,1,8.219265
52.518589,1,8.363902
3.245647,1,8.438063
5.104216,1,8.569437
7.003112,1,8.722587
1.288188,1,8.761356
0.633491,1,8.90995
4.965035,1,9.090902
6.953137,1,9.149013
7.047431,1,9.327811
7.026319,1,9.422913
4.61591,1,9.498996
5.027065,1,9.690809
7.474948,1,9.779139
4.710488,1,9.934769
7.305725,1,10.027961
1.266819,1,10.128937
7.69324,1,10.26034
7.902845,1,10.411689
7.078657,1,10.512041
5.908454,1,10.618809
4.815018,1,10.762029
5.74904,1,10.912301
6.960217,1,11.007376
1.028938,1,11.103929
4.195063,1,11.24661
7.100458,1,11.382941
6.495023,1,11.484437
0.869863,1,11.543313
7.759427,1,11.703254
5.918395,1,11.82111
4.84587,1,11.973332
7.826346,1,12.060649
3.44664,1,12.186838
3.963703,1,12.256459
1.46358,1,12.410786
4.614635,1,12.519468
7.251245,1,12.658263
4.796619,1,12.759352
6.488406,1,12.92936
8.000352,1,13.017652
1.329099,1,13.093842
21.525272,1,13.241232
20.000001,1,13.379566
64.508978,1,13.520656
7.849993,1,13.625673
6.937797,1,13.767286
7.592144,1,13.883277
2.27632,1,13.932227
7.265861,1,14.069193
3.728196,1,14.204479
1.144351,1,14.320731
6.529355,1,14.488242
1.719482,1,14.561353
1.032024,1,14.652387
2.058726,1,14.799827
7.774619,1,14.906634
7.501071,1,15.032127
7.204653,1,15.143363
0.820549,1,15.284602
4.769252,1,15.393916
30.188918,1,15.536777
7.436516,1,15.694781
5.265721,1,15.752524
8.076434,1,15.981522
28.505921,1,16.035311
8.196905,1,16.221984
7.131029,1,16.278363
7.249387,1,16.484232
4.435068,1,16.528399
6.70265,1,16.687045
1.161109,1,16.744273
3.627603,1,16.874007
4.642134,1,17.04466
5.850277,1,17.138605
5.042371,1,17.302311
1.201181,1,17.363105
20.191496,1,17.51066
21.486448,1,17.583723
5.83958,1,17.757013
7.410222,1,17.877033
21.424924,1,17.998959
27.9946,1,18.133029
1.253848,1,18.198112
5.2109,1,18.367842
7.264247,1,18.421432
4.281791,1,18.566272
1.967747,1,18.625727
20.004292,1,18.770299
4.118465,1,18.941488
39.020912,1,19.0353
4.84347,1,19.177405
5.44045,1,19.251719
63.086157,1,19.413884
6.896822,1,19.488787
38.189392,1,19.604376
4.352936,1,19.732657
20.958506,1,19.820453
8.485597,1,19.975785
2.924814,1,20.084774
2.175262,1,20.21446
5.770767,1,20.384891
8.231133,1,20.458575
5.53967,1,20.574637
5.3104,1,20.73137
1.974962,1,20.828031
5.678644,1,20.951129
6.609624,1,21.093567
1.977027,1,21.153414
7.423688,1,21.282448
5.665514,1,21.413706
0.780667,1,21.499981
7.668445,1,21.65768
22.440808,1,21.788509
3.461196,1,21.854326
1.403768,1,21.998307
1.887589,1,22.169317
3.125509,1,22.349983
7.178041,1,22.411088
1.739884,1,22.499586
1.66305,1,22.637282
7.343864,1,22.785456
4.614943,1,22.915385
1.01734,1,22.982729
5.75461,1,23.165077
6.203042,1,23.279374
7.044261,1,23.377832
37.109535,1,23.495023
1.58353,1,23.620903
5.622551,1,23.766476
6.238055,1,23.901889
6.115375,1,24.004804
2.070387,1,24.078313
1.271112,1,24.172045
6.25732,1,24.339349
3.80016,1,24.459017
8.07879,1,24.595138
4.577022,1,24.692886
2.767974,1,24.816696
5.069654,1,24.995152
22.553224,1,25.090237
1.751454,1,25.201831
5.299884,1,25.363227
35.536545,1,25.455277
6.359862,1,25.561489
6.813515,1,25.69787
2.011298,1,25.751684
2.334339,1,25.881039
20.233117,1,26.078749
6.411901,1,26.128113
3.460696,1,26.262428
8.280147,1,26.422095
1.287552,1,26.493451
4.190975,1,26.698678
3.619634,1,26.752248
7.539552,1,26.905149
