#{"t_start": 1773433833.598516, "env_id": "None"}
r,l,t
0.995112,1,1.662501
2.197137,1,1.753454
6.602434,1,1.928575
8.173621,1,2.043684
6.621283,1,2.143142
7.143769,1,2.226465
2.994186,1,2.311214
8.344602,1,2.457289
3.359697,1,2.578504
7.32066,1,2.682753
7.030992,1,2.812577
3.37224,1,2.971568
1.321723,1,3.024644
6.819523,1,3.195047
31.861717,1,3.247166
2.752439,1,3.383371
2.963264,1,3.482366
6.076863,1,3.631392
1.737868,1,3.744334
2.363988,1,3.854489
1.250341,1,3.988208
1.272456,1,4.114329
3.133386,1,4.296647
8.03929,1,4.417885
7.922511,1,4.546107
1.093861,1,4.653681
1.162244,1,4.743208
1.559115,1,4.841889
1.935975,1,4.953826
4.640465,1,5.143871
5.712924,1,5.246801
5.20875,1,5.410176
7.732724,1,5.524706
2.687082,1,5.586849
6.581045,1,5.7711
7.945189,1,5.880385
4.136237,1,5.987196
6.049293,1,6.132716
2.48006,1,6.21085
1.829439,1,6.352634
2.278711,1,6.454172
5.21716,1,6.626304
64.212297,1,6.780621
24.501286,1,6.893286
6.967748,1,6.979417
5.207073,1,7.034239
7.464341,1,7.206641
3.405135,1,7.266486
4.15535,1,7.389616
2.511705,1,7.551325
7.733907,1,7.667844
2.151348,1,7.753232
7.761834,1,7.902228
6.300766,1,8.019446
20.019579,1,8.207169
24.857744,1,8.324026
7.140556,1,8.45726
5.088792,1,8.552419
2.333321,1,8.646585
6.919566,1,8.787779
6.166088,1,8.934295
1.387329,1,9.003851
3.872794,1,9.123135
7.957403,1,9.240697
3.889586,1,9.340392
7.523383,1,9.463688
5.733263,1,9.597309
20.050572,1,9.74292
4.947578,1,9.835273
5.579051,1,9.943593
7.340762,1,10.103093
5.770265,1,10.227941
0.874747,1,10.289865
5.453169,1,10.459399
2.943052,1,10.54685
20.968571,1,10.699185
5.654285,1,10.830563
3.18442,1,10.910987
3.77577,1,11.018937
6.719018,1,11.183203
0.969979,1,11.249088
6.456314,1,11.436373
5.074731,1,11.511516
6.078867,1,11.666909
6.209309,1,11.763664
7.42306,1,11.929917
6.200797,1,11.99064
2.041696,1,12.072978
5.370936,1,12.237249
8.092048,1,12.388769
7.406734,1,12.474126
8.129524,1,12.585026
6.575417,1,12.735377
3.692447,1,12.8208
2.466678,1,12.960104
8.291908,1,13.129593
4.503375,1,13.241164
5.50984,1,13.364804
4.951144,1,13.49413
5.645094,1,13.592846
6.104509,1,13.679531
6.430373,1,13.788429
5.965887,1,13.916406
2.863581,1,14.043835
7.305717,1,14.152483
7.997914,1,14.322197
2.618498,1,14.388774
7.632384,1,14.526482
5.210703,1,14.595427
4.229312,1,14.723782
7.354304,1,14.825866
6.475791,1,14.958993
7.020427,1,15.089718
4.903227,1,15.217387
7.243235,1,15.338268
3.003319,1,15.440029
6.802341,1,15.591485
5.340257,1,15.710874
5.860805,1,15.867988
5.691494,1,15.966586
6.247049,1,16.076968
6.840316,1,16.233628
1.215695,1,16.286332
8.337494,1,16.517045
5.652002,1,16.624568
38.458177,1,16.748798
7.184979,1,16.866005
